"Molecule ChEMBL ID","Smiles (RDKit Mol)","MACCS_sim_score","ECFP4_sim_score","MCSS_rdkit_sim_score","Standard Type","Standard Relation","Standard Value","Standard Units","Document ChEMBL ID","Smiles"
"CHEMBL4227701","","0.968","0.681","0.54","IC50","'='","5.1","nM","CHEMBL4219100","C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4450061","","0.862","0.667","0.54","IC50","'='","123.2","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4516287","","0.737","0.644","0.54","IC50","'='","86","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4540442","","0.709","0.644","0.54","IC50","'='","12","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4438856","","0.848","0.625","0.54","IC50","'='","46.52","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4100777","","0.563","0.556","0.533","IC50","'='","3.1","nM","CHEMBL4011631","C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)n1"
"CHEMBL4087268","","0.549","0.556","0.533","IC50","'='","3.3","nM","CHEMBL4011631","C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1"
"CHEMBL5089336","","0.952","0.733","0.529","IC50","'='","36.61","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C=C"
"CHEMBL5093402","","0.896","0.717","0.529","IC50","'='","2.003","nM","CHEMBL5046228","C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C"
"CHEMBL5084983","","0.896","0.717","0.529","IC50","'='","12.34","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)OC"
"CHEMBL5085816","","0.87","0.717","0.529","IC50","'='","5.751","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=C)C"
"CHEMBL4448107","","0.709","0.652","0.529","IC50","'='","2","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4473365","","0.709","0.652","0.529","IC50","'='","4","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4531697","","0.709","0.652","0.529","IC50","'='","9","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4449391","","0.683","0.652","0.529","IC50","'='","2","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4565984","","0.683","0.652","0.529","IC50","'='","3","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4467561","","0.683","0.652","0.529","IC50","'='","3","nM","CHEMBL4382192","C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL5289059","","0.803","0.652","0.521","IC50","'='","200","nM","CHEMBL5260822","C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4cc[nH]c4c3)n2)ccc1N(C)CCN(C)C"
"CHEMBL5271151","","0.776","0.622","0.521","IC50","'='","0.6","nM","CHEMBL5260822","C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)ccc1N(C)CCN(C)C"
"CHEMBL4164396","","0.853","0.604","0.52","IC50","'='","16.4","nM","CHEMBL4152247","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C"
"CHEMBL5093625","","0.909","0.702","0.519","IC50","'='","39.62","nM","CHEMBL5046228","C=CCC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C"
"CHEMBL5083034","","0.87","0.702","0.519","IC50","'='","5.751","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC"
"CHEMBL5094237","","0.952","0.688","0.519","IC50","'='","27.34","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)/C=C/C"
"CHEMBL5076881","","0.938","0.688","0.519","IC50","'='","57.97","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C#CC"
"CHEMBL5284780","","0.659","0.612","0.519","IC50","'='","0.72","nM","CHEMBL5257101","C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NC3CC3)n2)c(OC)cc1N(C)CCN(C)C"
"CHEMBL5089161","","0.909","0.717","0.5","IC50","'='","4.363","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1"
"CHEMBL4558324","","0.819","0.633","0.5","IC50","'='","2.7","nM","CHEMBL4706488","C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1"
"CHEMBL4476791","","0.762","0.522","0.5","IC50","'='","2.213","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N(C)C"
"CHEMBL4787536","","0.562","0.5","0.5","IC50","'='","234.4","nM","CHEMBL4706488","C=CC(=O)Nc1cccc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)c1"
"CHEMBL5082074","","0.87","0.702","0.491","IC50","'='","8.131","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1"
"CHEMBL4074766","","0.851","0.667","0.489","IC50","'='","462","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL5087139","","0.909","0.723","0.482","IC50","'='","12.54","nM","CHEMBL5046228","C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1"
"CHEMBL4079501","","0.881","0.717","0.431","IC50","'='","14","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccncc4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4080424","","0.881","0.717","0.431","IC50","'='","15","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4071463","","0.829","0.766","0.423","IC50","'='","1.6","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4097594","","0.829","0.723","0.423","IC50","'='","2","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4060103","","0.829","0.723","0.423","IC50","'='","8.5","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(F)cc4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4225255","","0.846","0.636","0.423","IC50","'='","19","nM","CHEMBL4219138","C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)CCN(C)C)cc3OC)n2)c1"
"CHEMBL4068763","","0.814","0.702","0.415","Ki","'='","7.4","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(Nc4cccc(F)c4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4103757","","0.866","0.729","0.407","IC50","'='","22","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(N(C)C)c4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4098500","","0.866","0.688","0.407","IC50","'='","80","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(N(C)C)cc4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL3633151","","0.921","0.673","0.407","IC50","'='","6","nM","CHEMBL3632511","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1"
"CHEMBL4098444","","0.881","0.826","0.4","IC50","'='","4.8","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cn(C)c5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4082000","","0.843","0.714","0.4","IC50","'='","38","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc(C(F)(F)F)c4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4089863","","0.866","0.702","0.4","IC50","'='","1.1","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc5ccccc5c4)cc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4061043","","0.866","0.702","0.4","IC50","'='","85","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc5ccccc5c4)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4088277","","0.881","0.673","0.4","IC50","'='","1.1","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cncc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4079566","","0.866","0.673","0.4","IC50","'='","2.7","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4cccc5ccccc45)cc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4060039","","0.866","0.673","0.4","IC50","'='","4.3","nM","CHEMBL4007434","C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C"
"CHEMBL4278325","","0.892","0.642","0.386","IC50","'='","17","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1"
"CHEMBL4129902","","0.879","0.642","0.386","IC50","'='","16","nM","CHEMBL4118273","C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1"
"CHEMBL4456234","","0.833","0.596","0.377","IC50","'='","120.7","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4286241","","0.853","0.593","0.368","IC50","'='","143","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1"
"CHEMBL4126986","","0.838","0.593","0.368","IC50","'='","115","nM","CHEMBL4118273","C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1"
"CHEMBL5286080","","0.909","0.681","0.364","IC50","'='","8.4","nM","CHEMBL5260822","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccc4c(ccn4C)c3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4451619","","0.836","0.596","0.364","IC50","'='","54.99","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL5269747","","0.841","0.574","0.364","IC50","'='","3.2","nM","CHEMBL5260822","C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL5270334","","0.87","0.646","0.357","IC50","'='","4.1","nM","CHEMBL5260822","C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4ccn(C)c4c3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4166210","","0.838","0.604","0.357","IC50","'='","142.7","nM","CHEMBL4152247","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4173032","","0.814","0.604","0.357","IC50","'='","174.5","nM","CHEMBL4152247","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4211782","","0.877","0.407","0.353","Ki","'='","3","nM","CHEMBL4177539","C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(CCN(C)C)c3)nc3[nH]ccc23)c1"
"CHEMBL4570293","","0.864","0.612","0.351","IC50","'='","33.31","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc4ccccc34)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4587847","","0.824","0.596","0.351","IC50","'='","12.57","nM","CHEMBL4382243","C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N1CCN(C)CC1"
"CHEMBL4216749","","0.868","0.463","0.346","Ki","'='","2","nM","CHEMBL4177539","C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(CCN(C)C)c3)nc3[nH]ccc23)c1F"
"CHEMBL4173470","","0.817","0.592","0.345","IC50","'='","202.3","nM","CHEMBL4152247","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3nccn3)n2)c(OC)cc1N1CCC(N(C)C)CC1"
"CHEMBL4159404","","0.841","0.633","0.339","IC50","'='","38.5","nM","CHEMBL4152247","C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1N1CCC(N(C)C)CC1"
"CHEMBL3787662","","0.818","0.471","0.333","Ki","'='","2","nM","CHEMBL3785081","C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1"
"CHEMBL2032377","","0.828","0.451","0.333","IC50","'='","11.5","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1"
"CHEMBL4847264","","0.836","0.51","0.327","IC50","'='","0.21","nM","CHEMBL4828722","C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(N)c3)nc3[nH]ccc23)c1"
"CHEMBL4297865","","0.812","0.51","0.327","IC50","'='","0.17","nM","CHEMBL4828722","C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1"
"CHEMBL5194482","","0.818","0.472","0.321","IC50","'='","216.3","nM","CHEMBL5143636","C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1"
"CHEMBL4799276","","0.848","0.472","0.298","IC50","'='","8.6","nM","CHEMBL5143505","C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC(C)C)c23)c1"
"CHEMBL4753389","","0.851","0.491","0.293","IC50","'='","8.5","nM","CHEMBL5143505","C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OCC(C)C)c23)c1"
"CHEMBL4757145","","0.824","0.608","0.274","IC50","'='","807","nM","CHEMBL4665812","C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCN(C)C"
"CHEMBL4459080","","0.864","0.571","0.258","Kd","'='","1.8","nM","CHEMBL4425085","C=CC(=O)Nc1cccc(-n2c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3c(=O)n3ccnc23)c1"
"CHEMBL4446485","","0.868","0.534","0.254","Kd","'='","3.1","nM","CHEMBL4425085","C=CC(=O)Nc1cccc(-n2c3nc(Nc4ccc(N5CCN(C)CC5)cc4OCC)ncc3c(=O)n3ccnc23)c1"
"CHEMBL3633142","","0.833","0.604","0.25","Kd","'='","0.43","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3752363","","0.848","0.623","0.246","Kd","'='","0.88","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)c(C)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3633143","","0.848","0.611","0.246","IC50","'='","5.27","nM","CHEMBL5034051","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4281367","","0.809","0.593","0.246","IC50","'='","2.5","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)[nH]c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL2029429","","0.836","0.51","0.246","IC50","'='","0.63","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1"
"CHEMBL2032376","","0.836","0.5","0.246","IC50","'='","1.08","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4276842","","0.824","0.611","0.242","IC50","'='","4.7","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4091276","","0.836","0.6","0.242","IC50","'='","1.2","nM","CHEMBL4000215","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)C(C)C5)cc4OC)nc32)c1"
"CHEMBL3751976","","0.851","0.593","0.242","Kd","'='","1.8","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4083486","","0.848","0.593","0.242","IC50","'='","2.3","nM","CHEMBL4000215","C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)ccc1C"
"CHEMBL3753461","","0.848","0.593","0.242","IC50","'='","280","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3c(C)nc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3754564","","0.853","0.571","0.242","Kd","'='","1.2","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1"
"CHEMBL4078120","","0.848","0.564","0.242","IC50","'='","1.8","nM","CHEMBL4000215","C=CC(=O)Nc1cc(C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4105621","","0.812","0.564","0.242","IC50","'='","0.6","nM","CHEMBL4000215","C=CC(=O)Nc1cc(Cl)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4087740","","0.812","0.564","0.242","IC50","'='","0.8","nM","CHEMBL4000215","C=CC(=O)Nc1cc(F)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4095439","","0.812","0.564","0.242","IC50","'='","1.8","nM","CHEMBL4000215","C=CC(=O)Nc1cc(Br)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4464614","","0.864","0.561","0.242","Kd","'='","1.1","nM","CHEMBL4425085","C=CC(=O)Nc1cccc(-n2c3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3c(=O)n3c4ccccc4nc23)c1"
"CHEMBL2032380","","0.8","0.491","0.242","IC50","'='","5.17","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL2029430","","0.841","0.463","0.242","IC50","'='","7.1","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1"
"CHEMBL4284780","","0.826","0.593","0.238","IC50","'='","1.2","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3754040","","0.864","0.582","0.238","IC50","'='","94","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3752139","","0.864","0.582","0.238","IC50","'='","95","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(N(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4102389","","0.866","0.574","0.238","IC50","'='","3.4","nM","CHEMBL4000215","C=CC(=O)Nc1cc(CC)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL3752365","","0.864","0.571","0.238","IC50","'='","78","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1"
"CHEMBL3753874","","0.851","0.571","0.238","IC50","'='","17.8","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL5094288","","0.806","0.569","0.238","IC50","'='","8.04","nM","CHEMBL5034051","C#CCN1CCN(c2ccc(Nc3ncc4c(C)cc(=O)n(-c5cccc(NC(=O)C=C)c5)c4n3)c(OC)c2)CC1"
"CHEMBL3754213","","0.841","0.561","0.238","IC50","'='","19","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCCC)nc32)c1"
"CHEMBL3752448","","0.821","0.561","0.238","Kd","'='","2.2","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C3CC3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4072048","","0.848","0.554","0.238","IC50","'='","3.3","nM","CHEMBL4000215","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CC(C)N(C)C(C)C5)cc4OC)nc32)c1"
"CHEMBL2029434","","0.851","0.491","0.238","IC50","'='","0.45","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL2029425","","0.824","0.491","0.238","IC50","'='","5.2","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1"
"CHEMBL2029435","","0.809","0.473","0.238","IC50","'='","0.66","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL2029431","","0.851","0.472","0.238","IC50","'='","36.3","nM","CHEMBL2029259","C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1"
"CHEMBL4277912","","0.838","0.593","0.234","IC50","'='","1.3","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1"
"CHEMBL4125940","","0.826","0.593","0.234","IC50","'='","6.8","nM","CHEMBL4118273","C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1"
"CHEMBL4127317","","0.826","0.582","0.234","IC50","'='","0.3","nM","CHEMBL4118273","C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4285217","","0.826","0.571","0.234","IC50","'='","0.6","nM","CHEMBL4425144","C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4079861","","0.864","0.564","0.234","IC50","'='","2.4","nM","CHEMBL4000215","C=CC(=O)Nc1cc(C(C)C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1"
"CHEMBL4097883","","0.851","0.544","0.231","IC50","'='","17.7","nM","CHEMBL4000215","C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(C)(C)C)c1"
"CHEMBL4068047","","0.812","0.544","0.231","IC50","'='","2","nM","CHEMBL4000215","C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(F)(F)F)c1"
"CHEMBL3754803","","0.818","0.564","0.23","Kd","'='","0.27","nM","CHEMBL3751728","C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1"
